new_flag1,survey_date,Site_num,Long,Lat,num_adult,num_unk_ANAE,num_juv_subad_yrling,num_hatchling,num_eggs,total_ANAE,total_ANAE_or_PLME
903,2011-04-14,903,-82.779787,35.065002,1,0,0,0,0,1,1
904,2012-04-24,904,-82.70368,35.12643,0,0,1,0,0,1,1
904,2011-10-14,904,-82.70368,35.12643,2,0,0,0,0,2,2
905,2011-10-14,905,-82.70376,35.126573,2,0,0,0,0,2,2
906,2011-10-14,906,-82.748884,35.116247,1,0,0,0,0,1,1
907,2011-10-14,907,-82.748781,35.116555,1,0,0,0,0,1,1
908,2011-10-14,908,-82.747914,35.115513,1,0,0,0,0,1,1
909,2012-04-03,909,-82.757196,35.117542,1,0,0,0,0,1,1
910,2011-11-09,910,-82.755574,35.117647,0,0,1,11,0,12,12
911,2013-04-15,911,-82.736798,35.083928,2,0,0,0,0,2,2
911,2012-04-26,911,-82.736798,35.083928,2,0,0,0,0,2,2
914,2011-11-09,914,-82.753232,35.115373,1,0,0,0,0,1,1
915,2012-04-03,915,-82.755839,35.117715,1,0,0,0,0,1,1
916,2012-04-30,916,-82.740226,35.117751,0,0,1,0,0,1,1
917,2012-04-30,917,-82.740102,35.117618,1,0,0,0,0,1,1
918,2012-04-30,918,-82.739418,35.116933,1,0,0,0,0,1,1
919,2012-05-06,919,-82.778041,35.065875,1,0,0,0,0,1,1
920,2010-05-04,920,-82.46741,35.248796,1,0,0,0,0,1,1
921,2019-04-24,921,-82.466859,35.248704,1,0,0,0,0,1,1
921,2010-05-04,921,-82.466859,35.248704,1,0,0,0,0,1,1
922,2014-07-01,922,-82.466919,35.262425,0,0,0,0,0,0,1
922,2010-05-04,922,-82.466919,35.262425,2,0,0,0,0,2,2
922,2010-07-09,922,-82.466919,35.262425,0,0,1,0,0,1,1
922,2011-09-10,922,-82.466919,35.262425,1,0,0,0,0,1,1
923,2010-08-18,923,-82.466742,35.262355,0,0,0,0,0,0,0
923,2010-08-20,923,-82.466742,35.262355,0,0,0,0,5,0,0
923,2010-07-09,923,-82.466742,35.262355,1,0,0,0,0,1,1
924,2011-03-20,924,-82.46678,35.262021,0,0,1,0,0,1,1
924,2010-07-14,924,-82.46678,35.262021,1,0,0,0,0,1,1
925,2013-09-22,925,-82.467214,35.250124,0,0,2,0,0,2,2
925,2010-07-26,925,-82.467214,35.250124,0,0,5,0,0,5,5
925,2010-05-10,925,-82.467214,35.250124,1,0,4,0,0,5,5
926,2010-07-26,926,-82.468429,35.249848,1,0,0,0,0,1,1
927,2010-09-06,927,-82.472187,35.2522,1,0,0,0,0,1,1
927,2015-09-24,927,-82.472187,35.2522,0,0,1,0,0,1,1
927,2010-09-04,927,-82.472187,35.2522,1,0,0,0,0,1,1
928,2010-10-07,928,-82.482131999999993,35.252106,2,0,0,0,0,2,2
928,2010-11-22,928,-82.482131999999993,35.252106,2,0,0,0,0,2,2
929,2012-04-22,929,-82.482411,35.251102,1,0,0,0,0,1,1
929,2010-11-22,929,-82.482411,35.251102,1,0,0,0,0,1,1
930,2011-03-20,930,-82.462327,35.263166,1,0,0,0,0,1,1
931,2011-03-20,931,-82.461594,35.260939,1,0,0,0,0,1,1
932,2010-10-27,932,-82.484434,35.245144,1,0,0,0,0,1,1
939,2019-04-02,939,-82.457743,35.264998,0,1,0,0,0,1,1
939,2009-05-04,939,-82.457743,35.264998,1,0,0,0,0,1,1
939,2017-04-12,939,-82.457743,35.264998,1,0,0,0,0,1,1
939,2009-05-17,939,-82.457743,35.264998,1,0,0,0,0,1,1
939,2007-09-02,939,-82.457743,35.264998,3,0,0,0,0,3,3
939,2018-04-25,939,-82.457743,35.264998,1,0,0,0,0,1,1
939,2019-10-18,939,-82.457743,35.264998,0,2,0,0,0,2,2
939,2007-09-03,939,-82.457743,35.264998,3,0,0,0,0,3,3
940,2008-04-09,940,-82.457545,35.265036,2,0,0,0,0,2,2
940,2008-08-17,940,-82.457545,35.265036,0,0,1,0,0,1,1
940,2009-04-24,940,-82.457545,35.265036,2,0,0,0,0,2,2
940,2008-04-06,940,-82.457545,35.265036,2,0,0,0,0,2,2
943,2015-05-20,943,-82.458218,35.265136,0,0,1,0,0,1,1
943,2009-05-05,943,-82.458218,35.265136,1,0,0,0,0,1,1
943,2017-10-25,943,-82.458218,35.265136,0,1,0,0,0,1,1
943,2018-09-18,943,-82.458218,35.265136,0,0,1,0,0,1,1
943,2018-11-05,943,-82.458218,35.265136,0,0,0,2,0,2,2
943,2018-08-22,943,-82.458218,35.265136,0,0,1,0,0,1,1
943,2017-11-10,943,-82.458218,35.265136,1,0,0,0,0,1,1
943,2018-10-24,943,-82.458218,35.265136,0,0,0,1,0,1,1
943,2018-05-01,943,-82.458218,35.265136,2,0,0,0,0,2,2
943,2018-04-25,943,-82.458218,35.265136,1,0,0,0,0,1,1
943,2018-10-17,943,-82.458218,35.265136,0,0,0,1,0,1,1
943,2017-11-08,943,-82.458218,35.265136,1,0,0,0,0,1,1
943,2010-04-01,943,-82.458218,35.265136,1,0,0,0,0,1,1
943,2017-11-16,943,-82.458218,35.265136,1,0,0,0,0,1,1
945,2010-05-10,945,-82.460904,35.263517,1,0,0,0,0,1,1
946,2010-05-10,946,-82.458577,35.265547,0,0,1,0,0,1,1
947,2019-05-22,947,-82.459542,35.264219,0,1,0,0,0,1,1
947,2018-10-24,947,-82.459542,35.264219,1,0,0,0,0,1,1
947,2010-07-15,947,-82.459542,35.264219,1,0,0,0,0,1,1
947,2019-10-18,947,-82.459542,35.264219,0,1,0,0,0,1,1
947,2019-06-25,947,-82.459542,35.264219,0,1,0,0,0,1,1
947,2018-05-08,947,-82.459542,35.264219,1,0,0,0,0,1,1
949,2016-03-16,949,-82.641082,35.158561,1,0,0,0,0,1,1
950,2016-03-18,950,-82.559178,35.189937,0,0,1,0,0,1,1
952,2016-03-18,952,-82.560474,35.190524,2,0,0,0,0,2,2
953,2016-03-18,953,-82.55935,35.191459,1,0,0,0,0,1,1
955,2016-03-30,955,-82.66419,35.166036,0,0,2,0,0,2,2
960,2016-04-14,960,-82.457792,35.265295,0,0,1,0,0,1,1
961,2020-11-17,961,-82.614222,35.17543,1,0,0,0,0,1,1
961,2021-10-25,961,-82.614222,35.17543,1,0,0,0,0,1,1
961,2016-04-10,961,-82.614222,35.17543,1,0,0,0,0,1,1
962,2016-10-03,962,-82.642835,35.145248,0,0,0,3,0,3,3
962,2016-06-10,962,-82.642835,35.145248,1,0,0,0,0,1,1
962,2016-05-27,962,-82.642835,35.145248,1,0,0,0,0,1,1
962,2016-05-10,962,-82.642835,35.145248,1,0,0,0,0,1,1
962,2016-11-17,962,-82.642835,35.145248,1,0,0,3,0,4,4
962,2016-07-01,962,-82.642835,35.145248,1,0,0,0,20,1,1
962,2017-11-05,962,-82.642835,35.145248,1,0,0,0,0,1,1
962,2019-06-18,962,-82.642835,35.145248,0,0,0,0,0,0,1
962,2017-10-05,962,-82.642835,35.145248,0,0,0,0,0,0,1
962,2017-04-30,962,-82.642835,35.145248,1,0,0,0,0,1,1
962,2019-07-27,962,-82.642835,35.145248,0,0,0,0,0,0,1
962,2016-04-12,962,-82.642835,35.145248,2,0,0,0,0,2,2
962,2017-08-19,962,-82.642835,35.145248,1,0,0,0,0,1,1
962,2016-10-18,962,-82.642835,35.145248,1,0,0,2,0,3,0
962,2016-06-02,962,-82.642835,35.145248,1,0,1,0,0,2,2
962,2016-08-14,962,-82.642835,35.145248,1,0,0,0,18,1,1
962,2016-07-25,962,-82.642835,35.145248,1,0,0,0,0,1,1
962,2016-08-27,962,-82.642835,35.145248,1,0,0,0,0,1,1
963,2016-04-12,963,-82.679311,35.154909,0,0,1,0,0,1,1
968,2006-10-20,968,-82.680141,35.129103,3,0,1,0,0,4,1
968,2008-09-25,968,-82.680141,35.129103,1,0,0,0,0,1,1
969,2008-09-25,969,-82.68092,35.129065,3,0,0,0,0,3,3
969,2006-10-20,969,-82.68092,35.129065,3,0,0,0,0,3,3
970,2008-09-25,970,-82.679984,35.131052,1,0,0,0,0,1,1
970,2006-10-20,970,-82.679984,35.131052,0,1,0,0,0,1,1
971,2012-04-24,971,-82.697495,35.131899,1,0,0,0,0,1,1
972,2008-09-25,972,-82.684168,35.128515,0,0,0,0,0,0,3
972,2005-10-19,972,-82.684168,35.128515,1,0,0,0,0,1,1
972,2007-10-12,972,-82.684168,35.128515,0,0,0,0,0,0,1
972,2007-10-29,972,-82.684168,35.128515,0,0,0,0,0,0,1
972,2013-11-01,972,-82.684168,35.128515,1,0,2,0,0,3,3
972,2006-10-20,972,-82.684168,35.128515,2,0,0,0,0,2,2
972,2015-04-07,972,-82.684168,35.128515,0,0,0,0,0,0,2
972,2008-10-15,972,-82.684168,35.128515,3,0,0,0,0,3,3
976,2013-11-01,976,-82.683451,35.128353,1,0,0,0,0,1,1
976,2015-04-07,976,-82.683451,35.128353,1,0,0,0,0,1,1
976,2012-04-21,976,-82.683451,35.128353,1,0,0,0,0,1,1
977,2012-04-24,977,-82.695932,35.135365,1,0,3,0,0,4,4
977,2012-04-21,977,-82.695932,35.135365,1,0,4,0,0,5,5
978,2012-04-24,978,-82.696922,35.134954,1,0,0,0,0,1,1
979,2016-04-26,979,-82.570007,35.268606,11,0,0,0,0,11,11
982,2017-08-01,982,-83.230197,35.025355,1,0,0,0,0,1,1
982,2016-05-04,982,-83.230197,35.025355,0,0,2,0,0,2,2
982,2021-11-17,982,-83.230197,35.025355,0,0,2,0,0,2,2
982,2014-11-12,982,-83.230197,35.025355,0,0,1,0,0,1,1
982,2017-10-18,982,-83.230197,35.025355,0,0,1,0,0,1,1
982,2016-05-18,982,-83.230197,35.025355,0,0,1,0,0,1,1
983,2017-10-19,983,-83.093708,35.018076,1,0,0,0,0,1,1
991,2016-05-18,991,-83.230225,35.025217,0,0,0,0,0,0,1
1001,2014-10-25,1001,-83.18671288,35.05959073,0,4,0,0,0,4,4
1001,2015-10-29,1001,-83.18671288,35.05959073,0,0,0,0,0,0,1
1001,2011-09-16,1001,-83.18671288,35.05959073,0,0,0,0,0,0,1
1001,2014-04-10,1001,-83.18671288,35.05959073,1,0,0,0,0,1,1
1001,2013-04-30,1001,-83.18671288,35.05959073,1,0,0,0,0,1,1
1001,2016-05-02,1001,-83.18671288,35.05959073,0,0,0,0,0,0,1
1001,2020-11-01,1001,-83.18671288,35.05959073,3,0,0,0,0,3,3
1001,2012-10-12,1001,-83.18671288,35.05959073,2,0,1,0,0,3,3
1001,2011-10-04,1001,-83.18671288,35.05959073,0,0,0,0,0,0,3
1001,2011-04-12,1001,-83.18671288,35.05959073,0,1,0,0,0,1,1
1001,2011-04-30,1001,-83.18671288,35.05959073,0,1,0,0,0,1,1
1001,2013-04-09,1001,-83.18671288,35.05959073,0,0,0,0,0,0,2
1004,2018-10-12,1004,-83.23726508,35.03258803,0,0,0,0,0,0,1
1004,2009-07-01,1004,-83.23726508,35.03258803,0,0,0,0,0,0,4
1004,2008-10-14,1004,-83.23726508,35.03258803,1,0,0,0,0,1,1
1005,2013-10-03,1005,-83.24203134,35.02290803,0,0,0,0,0,0,5
1005,2005-10-10,1005,-83.24203134,35.02290803,3,0,1,0,0,4,4
1005,2007-11-15,1005,-83.24203134,35.02290803,2,0,0,0,0,2,2
1005,2007-10-30,1005,-83.24203134,35.02290803,1,0,1,0,0,2,2
1005,2006-11-01,1005,-83.24203134,35.02290803,3,0,0,0,0,3,3
1005,2002-10-03,1005,-83.24203134,35.02290803,1,0,0,0,0,1,1
1005,2007-10-11,1005,-83.24203134,35.02290803,1,0,0,0,0,1,1
1005,2008-10-14,1005,-83.24203134,35.02290803,5,0,2,0,0,7,7
1005,2004-10-22,1005,-83.24203134,35.02290803,5,0,0,0,0,5,5
1005,2005-10-10,1005,-83.24203134,35.02290803,1,0,1,0,0,2,2
1005,2000-10-14,1005,-83.24203134,35.02290803,1,0,0,0,0,1,1
1005,2009-07-01,1005,-83.24203134,35.02290803,0,0,0,0,0,0,2
1084,2008-11-07,1084,-82.58103018,35.20389943,2,0,0,0,0,2,2
1084,2008-10-26,1084,-82.58103018,35.20389943,3,0,0,0,0,3,3
1084,2005-10-20,1084,-82.58103018,35.20389943,1,0,0,0,0,1,1
1084,2008-11-07,1084,-82.58103018,35.20389943,1,0,0,0,0,1,1
1084,2002-07-08,1084,-82.58103018,35.20389943,1,0,1,0,0,2,2
1084,2008-10-31,1084,-82.58103018,35.20389943,3,0,0,0,0,3,3
1136,2010-12-08,1136,-82.46088427,35.26300379,0,0,1,0,0,1,1
1137,2013-04-04,1137,-82.45788676,35.26504152,0,0,1,0,0,1,1
1137,2008-04-09,1137,-82.45788676,35.26504152,1,0,0,0,0,1,1
1138,2011-04-08,1138,-82.77824637,35.06521436,0,0,0,0,0,0,7
1139,2013-04-23,1139,-82.6372543,35.17240781,1,1,0,0,0,2,2
1140,2013-04-23,1140,-82.63673841,35.17296476,2,0,0,0,0,2,2
1140,2020-09-22,1140,-82.63673841,35.17296476,0,0,0,0,0,0,1
1141,2013-04-23,1141,-82.63667634,35.17315493,1,0,0,0,0,1,1
1143,2013-04-11,1143,-82.62438804,35.17143605,0,0,2,0,0,2,2
1144,2020-11-13,1144,-82.62489116,35.17188911,1,0,0,0,0,1,1
1144,2013-04-11,1144,-82.62489116,35.17188911,1,0,1,0,0,2,2
1145,2020-10-09,1145,-82.6501505,35.17702022,0,0,0,0,0,0,1
1145,2013-04-21,1145,-82.6501505,35.17702022,1,0,0,0,0,1,1
1146,2018-11-04,1146,-82.65514792,35.17924206,1,0,0,0,0,1,1
1146,2013-10-29,1146,-82.65514792,35.17924206,1,0,0,0,0,1,1
1147,2017-09-29,1147,-82.63732125,35.18997894,1,0,0,0,0,1,1
1147,2018-04-10,1147,-82.63732125,35.18997894,1,0,1,0,0,2,2
1147,2013-04-08,1147,-82.63732125,35.18997894,4,0,0,0,0,4,4
1148,2018-03-28,1148,-82.63710351,35.19062201,1,0,0,0,0,1,1
1148,2013-04-08,1148,-82.63710351,35.19062201,1,0,0,0,0,1,1
1149,2016-07-01,1149,-82.630833,35.174171,3,0,1,0,0,4,4
1149,2020-09-30,1149,-82.630833,35.174171,0,0,0,0,0,0,1
1149,2017-08-31,1149,-82.630833,35.174171,2,0,0,0,0,2,2
1149,2013-10-15,1149,-82.630833,35.174171,3,0,0,0,0,3,3
1149,2017-10-13,1149,-82.630833,35.174171,1,0,0,0,0,1,1
1149,2021-11-02,1149,-82.630833,35.174171,1,0,0,0,0,1,1
1149,2013-06-04,1149,-82.630833,35.174171,1,0,0,0,0,1,1
1149,2013-06-02,1149,-82.630833,35.174171,1,0,0,0,0,1,1
1149,2014-06-04,1149,-82.630833,35.174171,1,0,0,0,0,1,1
1149,2014-05-04,1149,-82.630833,35.174171,1,0,0,0,0,1,1
1149,2016-08-16,1149,-82.630833,35.174171,2,0,0,0,0,2,2
1149,2013-09-19,1149,-82.630833,35.174171,1,0,0,0,0,1,1
1149,2017-05-25,1149,-82.630833,35.174171,2,0,0,0,0,2,2
1149,2016-09-19,1149,-82.630833,35.174171,1,0,0,0,0,1,1
1151,2018-06-09,1151,-82.60912892,35.1799615,1,0,0,0,0,1,1
1151,2014-09-09,1151,-82.60912892,35.1799615,2,0,0,0,0,2,2
1151,2014-09-03,1151,-82.60912892,35.1799615,2,0,0,0,0,2,2
1151,2014-07-29,1151,-82.60912892,35.1799615,2,0,0,0,0,2,2
1151,2021-11-08,1151,-82.60912892,35.1799615,2,0,0,0,0,2,2
1151,2014-09-18,1151,-82.60912892,35.1799615,2,0,0,0,0,2,2
1151,2014-07-02,1151,-82.60912892,35.1799615,2,0,0,0,25,2,2
1151,2014-07-22,1151,-82.60912892,35.1799615,2,0,0,0,0,2,2
1151,2014-09-21,1151,-82.60912892,35.1799615,2,0,0,0,0,2,2
1151,2018-06-25,1151,-82.60912892,35.1799615,1,0,0,0,0,1,1
1151,2014-09-14,1151,-82.60912892,35.1799615,2,0,0,0,0,2,2
1151,2020-06-14,1151,-82.60912892,35.1799615,1,0,1,0,0,2,2
1151,2014-07-25,1151,-82.60912892,35.1799615,2,0,0,0,0,2,2
1151,2014-09-15,1151,-82.60912892,35.1799615,2,0,0,3,0,5,5
1151,2017-06-03,1151,-82.60912892,35.1799615,1,0,0,0,0,1,1
1151,2017-06-20,1151,-82.60912892,35.1799615,1,0,0,0,0,1,1
1151,2014-08-28,1151,-82.60912892,35.1799615,2,0,0,0,0,2,2
1151,2014-09-20,1151,-82.60912892,35.1799615,2,0,0,4,0,6,6
1151,2014-09-24,1151,-82.60912892,35.1799615,2,0,0,8,0,10,12
1151,2014-09-13,1151,-82.60912892,35.1799615,2,0,0,0,0,2,2
1151,2018-03-18,1151,-82.60912892,35.1799615,1,0,0,0,0,1,1
1151,2014-08-31,1151,-82.60912892,35.1799615,2,0,0,0,0,2,2
1151,2013-06-30,1151,-82.60912892,35.1799615,1,0,0,0,0,1,1
1151,2014-07-06,1151,-82.60912892,35.1799615,2,0,0,0,0,2,2
1152,2013-09-09,1152,-82.6095029,35.17999259,1,0,0,0,0,1,1
1152,2013-09-07,1152,-82.6095029,35.17999259,1,0,0,0,0,1,1
1153,2021-11-02,1153,-82.63108698,35.16819042,1,0,0,0,0,1,1
1153,2013-04-03,1153,-82.63108698,35.16819042,0,0,1,0,0,1,1
1154,2013-04-08,1154,-82.63091297,35.16827391,1,0,0,0,0,1,1
1155,2021-11-02,1155,-82.62991768,35.16846763,1,0,0,0,0,1,1
1155,2013-04-08,1155,-82.62991768,35.16846763,0,0,2,0,0,2,2
1156,2013-04-08,1156,-82.63050701,35.16938834,0,0,1,0,0,1,1
1157,2021-11-02,1157,-82.63158615,35.16789519,2,0,0,0,0,2,2
1157,2013-10-18,1157,-82.63158615,35.16789519,3,0,0,0,0,3,3
1157,2016-10-18,1157,-82.63158615,35.16789519,1,0,0,0,0,1,1
1157,2013-10-20,1157,-82.63158615,35.16789519,2,0,0,0,0,2,2
1158,2013-10-18,1158,-82.63171913,35.16795651,1,0,0,0,0,1,1
1158,2021-11-02,1158,-82.63171913,35.16795651,1,0,0,0,0,1,1
1159,2013-10-05,1159,-82.63786319,35.17156109,1,0,0,0,0,1,1
1159,2013-10-19,1159,-82.63786319,35.17156109,1,0,0,0,0,1,1
1159,2020-10-14,1159,-82.63786319,35.17156109,1,0,0,0,0,1,1
1159,2013-10-20,1159,-82.63786319,35.17156109,1,0,0,0,0,1,1
1160,2014-04-10,1160,-82.62556437,35.16875154,0,0,1,0,0,1,1
1161,2014-04-10,1161,-82.62572472,35.168533,1,0,0,0,0,1,1
1161,2021-11-08,1161,-82.62572472,35.168533,3,0,0,0,0,3,3
1162,2016-09-07,1162,-82.6267379,35.17089059,0,0,1,0,0,1,1
1162,2014-04-10,1162,-82.6267379,35.17089059,1,0,0,0,0,1,1
1163,2014-04-10,1163,-82.62569229,35.17241932,2,0,0,0,0,2,2
1164,2014-05-07,1164,-82.63510199,35.16581919,1,0,0,0,0,1,1
1164,2021-10-14,1164,-82.63510199,35.16581919,0,0,1,0,0,1,1
1165,2021-10-26,1165,-82.6175336,35.1735113,1,0,0,0,0,1,1
1165,2013-06-20,1165,-82.6175336,35.1735113,1,0,0,0,0,1,1
1166,2013-04-01,1166,-82.63075823,35.16987182,1,0,2,0,0,3,3
1166,2021-11-02,1166,-82.63075823,35.16987182,3,0,0,0,0,3,3
1167,2013-04-01,1167,-82.63346165,35.17053863,1,0,0,0,0,1,1
1168,2013-04-08,1168,-82.63224904,35.16645272,1,0,0,0,0,1,1
1169,2013-06-23,1169,-82.60902929,35.17824979,1,0,0,0,0,1,1
1169,2013-05-06,1169,-82.60902929,35.17824979,0,0,0,0,0,0,1
1169,2013-06-27,1169,-82.60902929,35.17824979,0,0,0,0,0,0,1
1169,2013-05-13,1169,-82.60902929,35.17824979,0,0,1,0,0,1,1
1169,2013-04-13,1169,-82.60902929,35.17824979,1,0,0,0,0,1,1
1169,2013-10-20,1169,-82.60902929,35.17824979,0,0,0,0,0,0,1
1169,2013-10-18,1169,-82.60902929,35.17824979,0,0,0,0,0,0,1
1169,2013-05-29,1169,-82.60902929,35.17824979,1,0,0,0,0,1,1
1169,2013-09-28,1169,-82.60902929,35.17824979,1,0,0,0,0,1,1
1169,2013-10-12,1169,-82.60902929,35.17824979,0,0,0,0,0,0,1
1169,2013-04-02,1169,-82.60902929,35.17824979,0,0,1,0,0,1,1
1169,2013-04-21,1169,-82.60902929,35.17824979,1,0,1,0,0,2,2
1169,2013-04-07,1169,-82.60902929,35.17824979,0,0,1,0,0,1,1
1170,2013-05-17,1170,-82.62155118,35.18063427,0,0,1,0,0,1,1
1171,2013-04-09,1171,-82.57834369,35.19335873,1,0,0,0,0,1,1
1172,2013-04-09,1172,-82.57462886,35.19209077,1,0,0,0,0,1,1
1173,2013-04-06,1173,-82.55095475,35.20565892,0,0,1,0,0,1,1
1173,2016-09-25,1173,-82.55095475,35.20565892,0,0,1,0,0,1,1
1174,2013-09-23,1174,-82.56050105,35.21601283,1,0,0,0,0,1,1
1175,2013-09-23,1175,-82.55693658,35.21690623,1,0,0,0,0,1,1
1176,2013-04-22,1176,-82.58778508,35.19314513,0,0,1,0,0,1,1
1177,2020-10-20,1177,-82.58798184,35.19309747,1,0,0,0,0,1,3
1177,2013-04-22,1177,-82.58798184,35.19309747,0,0,1,0,0,1,1
1178,2013-06-09,1178,-82.58258927,35.198767,1,0,0,0,0,1,1
1179,2014-09-18,1179,-82.62498669,35.18110213,1,0,0,0,0,1,1
1180,2013-03-16,1180,-82.58486713,35.20124364,1,0,0,0,0,1,1
1180,2013-03-13,1180,-82.58486713,35.20124364,1,0,0,0,0,1,1
1181,2010-11-07,1181,-82.58338891,35.20261538,1,0,0,0,0,1,1
1182,2013-07-30,1182,-82.58520673,35.20176213,0,0,1,0,0,1,1
1183,2013-09-24,1183,-82.58066688,35.20329109,0,0,1,0,0,1,1
1184,2013-11-05,1184,-82.57714331,35.20512221,1,0,0,0,0,1,1
1184,2020-10-20,1184,-82.57714331,35.20512221,0,0,0,0,0,0,1
1185,2013-04-02,1185,-82.57532224,35.20354108,1,0,1,0,0,2,2
1186,2014-09-20,1186,-82.57773789,35.20292358,1,0,0,0,0,1,1
1187,2013-05-13,1187,-82.61627911,35.1988809,1,0,0,0,0,1,1
1188,2013-04-30,1188,-82.5741987,35.17719289,1,0,0,0,0,1,1
1189,2013-04-30,1189,-82.57381509,35.17836996,0,0,1,0,0,1,1
1190,2013-04-30,1190,-82.57127787,35.1823339,1,0,1,0,0,2,2
1190,2021-11-01,1190,-82.57127787,35.1823339,1,0,1,1,0,3,3
1192,2013-09-30,1192,-82.57174433,35.18089429,0,0,1,0,0,1,1
1193,2013-07-23,1193,-82.60651334,35.20774733,1,0,0,0,0,1,1
1194,2013-05-11,1194,-82.60372558,35.1860829,1,0,0,0,0,1,1
1195,2013-05-11,1195,-82.60409253,35.18854841,1,0,0,0,0,1,1
1196,2018-07-06,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2019-06-11,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2015-08-04,1196,-82.60515652,35.18178135,2,0,0,0,0,2,2
1196,2021-06-23,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2021-10-13,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2021-09-28,1196,-82.60515652,35.18178135,1,0,1,1,0,3,3
1196,2016-06-27,1196,-82.60515652,35.18178135,1,0,1,0,0,2,2
1196,2021-06-19,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2021-07-26,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2020-06-03,1196,-82.60515652,35.18178135,0,0,1,0,0,1,1
1196,2015-09-01,1196,-82.60515652,35.18178135,2,0,0,0,0,2,2
1196,2021-07-17,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2017-08-28,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2021-06-28,1196,-82.60515652,35.18178135,1,0,0,0,13,1,1
1196,2018-06-25,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2021-09-05,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2013-07-20,1196,-82.60515652,35.18178135,1,0,1,0,0,2,2
1196,2021-09-07,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2015-07-13,1196,-82.60515652,35.18178135,2,0,0,0,0,2,2
1196,2017-06-03,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2017-06-18,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2017-06-22,1196,-82.60515652,35.18178135,3,0,0,0,0,3,3
1196,2021-09-11,1196,-82.60515652,35.18178135,1,0,0,7,1,8,8
1196,2021-06-26,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2020-10-21,1196,-82.60515652,35.18178135,1,0,1,0,0,2,2
1196,2015-09-11,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2017-06-20,1196,-82.60515652,35.18178135,2,0,0,0,0,2,2
1196,2017-06-12,1196,-82.60515652,35.18178135,3,0,0,0,0,3,3
1196,2018-06-09,1196,-82.60515652,35.18178135,0,0,1,0,0,1,1
1196,2015-09-21,1196,-82.60515652,35.18178135,2,0,0,1,0,3,3
1196,2015-06-25,1196,-82.60515652,35.18178135,2,0,0,0,13,2,2
1196,2019-09-09,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2018-10-19,1196,-82.60515652,35.18178135,2,0,0,0,0,2,2
1196,2021-06-14,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2017-07-08,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2018-06-15,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2015-08-27,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2018-06-05,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2016-06-05,1196,-82.60515652,35.18178135,0,0,3,0,0,3,3
1196,2017-06-21,1196,-82.60515652,35.18178135,3,0,0,0,0,3,3
1196,2021-08-29,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2021-09-09,1196,-82.60515652,35.18178135,1,0,0,3,0,4,4
1196,2019-06-26,1196,-82.60515652,35.18178135,1,0,0,0,0,1,1
1196,2015-09-06,1196,-82.60515652,35.18178135,2,0,0,3,0,5,5
1196,2018-09-01,1196,-82.60515652,35.18178135,0,0,1,0,0,1,1
1197,2013-04-03,1197,-82.59811414,35.17713209,1,0,0,0,0,1,1
1198,2013-04-03,1198,-82.59915204,35.17517995,2,0,0,0,0,2,2
1199,2020-11-17,1199,-82.56281731,35.21419778,0,0,0,0,0,0,1
1199,2013-07-24,1199,-82.56281731,35.21419778,1,0,0,0,6,1,1
1199,2013-09-23,1199,-82.56281731,35.21419778,2,0,0,0,0,2,2
1200,2013-04-19,1200,-82.56894405,35.20202808,0,0,1,0,0,1,1
1201,2013-04-25,1201,-82.56493248,35.18931333,0,0,1,0,0,1,1
1202,2013-03-12,1202,-82.59522006,35.1942375,1,0,0,0,0,1,1
1203,2020-05-22,1203,-82.646668,35.191114,1,0,1,0,0,2,2
1203,2012-11-29,1203,-82.646668,35.191114,0,0,0,0,0,0,1
1203,2013-04-13,1203,-82.646668,35.191114,1,0,0,0,0,1,1
1204,2013-04-13,1204,-82.64551608,35.19115712,0,0,1,0,0,1,1
1204,2020-05-22,1204,-82.64551608,35.19115712,0,0,0,0,0,0,2
1205,2013-04-13,1205,-82.64367483,35.19080346,1,0,2,0,0,3,3
1206,2014-05-05,1206,-82.61992178,35.17544486,1,0,0,0,0,1,1
1206,2021-10-26,1206,-82.61992178,35.17544486,0,0,0,0,0,0,1
